Index,Date,Open,High,Low,Close,Adj Close,Volume
61,1/1/06,3.9775,5.1375,3.89375,5.03875,3.392591,271470400
62,2/1/06,5.03875,5.44625,4.9075,5.00375,3.369026,145452000
63,3/1/06,5.005,5.99125,4.6575,5.8925,3.96742,187233600
64,4/1/06,5.8925,6.21,5.7425,5.9,3.972471,131270400
65,5/1/06,5.9125,6.06375,5.155,5.3675,3.613939,219624800
66,6/1/06,5.36875,5.55,4.48375,5.25,3.534826,288898400
67,7/1/06,5.05875,5.315,4.51875,5.20125,3.502002,221405600
68,8/1/06,5.1875,5.9125,5.01125,5.46,3.676219,253100800
69,9/1/06,5.4725,6.21875,5.3025,5.785,3.895041,248729600
70,10/1/06,5.8375,6.59125,5.705,6.3825,4.297338,195680000
71,11/1/06,6.4,7.14875,6.12625,7.00625,4.717308,272678400
72,12/1/06,6.9875,7.3025,6.735,6.88875,4.638196,153799200
73,1/1/07,6.88875,7.30125,6.38875,6.67875,4.496803,202434400
74,2/1/07,6.71,7.02125,6.3875,6.5475,4.408432,145851200
75,3/1/07,6.4125,8.245,6.2375,8.1425,5.482346,184286400
76,4/1/07,8.1625,8.9625,8.1425,8.2925,5.583341,136570000
77,5/1/07,8.35,9.4675,8.0775,9.245,6.224658,235988000
78,6/1/07,9.285,10.2925,9.0525,9.775,6.581509,166456000
79,7/1/07,9.79,11,9.7775,10.0875,6.791914,150386400
80,8/1/07,10.0575,12.63,9.35,12.535,8.439817,274261600
81,9/1/07,12.625,14.8075,11.8625,14.0875,9.485116,200031600
82,10/1/07,14.1825,15.2,13.3125,14.805,9.96821,200364400
83,11/1/07,14.6875,15.125,11.865,14.3625,9.670272,276654400
84,12/1/07,14.5,15.9425,14.0275,15.5275,10.454668,287045200
85,1/1/08,15.5375,15.5725,11.19,12.89,8.678841,349322400
86,2/1/08,12.9625,13.7475,10.5675,10.59,7.130249,251404000
87,3/1/08,10.575,13.6875,10.195,12.9275,8.704086,285318400
88,4/1/08,13.1825,14.7825,13.1825,13.76,9.264611,217386400
89,5/1/08,13.8125,14.3,11.0275,12.4,8.348921,309446400
90,6/1/08,12.355,12.465,10.0675,10.1,6.800333,335273200
91,7/1/08,10.0125,11.4475,9.405,10.1275,6.818846,292481600
92,8/1/08,10.2225,11.9225,9.705,10.9675,7.38442,255584400
93,9/1/08,11.085,11.59,8.2,8.5525,5.758399,298095600
94,10/1/08,8.4675,9.605,6.0225,6.8475,4.610423,318121600
95,11/1/08,6.945,7,4.2275,5.4625,3.677902,256122400
96,12/1/08,5.4125,6.6275,4.5025,5.415,3.645921,265193600
97,1/1/09,5.4325,7.0575,5.26,6.195,4.171095,317016000
98,2/1/09,6.1275,7.27,6.0625,6.73,4.531311,261292800
99,3/1/09,6.5875,7.24,5.4525,7.005,4.716468,439219600
100,4/1/09,7.135,8.205,6.885,7.54,5.076683,339182400
101,5/1/09,7.525,7.5725,5.4625,6.2375,4.199708,482724400
102,6/1/09,6.2925,6.625,5.11,5.5025,3.704834,427005200
103,7/1/09,5.565,6.0625,5.005,5.4725,3.684634,397174000
104,8/1/09,5.51,6.665,5.51,5.95,4.006135,540396000
105,9/1/09,5.9125,6.83,5.735,6.6175,4.455564,339705600
106,10/1/09,6.635,7.155,5.9775,6.0725,4.088616,445640000
107,11/1/09,6.1125,6.5125,5.86,6.1025,4.108814,352560000
108,12/1/09,6.16,6.2025,5.1725,5.485,3.693051,470174800
109,1/1/10,5.5175,6.025,4.855,4.9425,3.327786,572589200
110,2/1/10,4.995,5.1425,4.28,4.3,2.89519,388642400
111,3/1/10,4.3225,5.575,4.315,5.4775,3.688001,552038800
112,4/1/10,5.48,6.4375,5.48,6.0775,4.091982,479321200
113,5/1/10,6.15,6.3275,5.07,5.6975,3.836128,476693600
114,6/1/10,5.65,5.685,4.49,4.6975,3.162827,532432000
115,7/1/10,4.67,5.2525,4.56,5.0125,3.374916,321853200
116,8/1/10,5.0575,5.3725,4.425,4.4825,3.018069,317646400
117,9/1/10,4.54,5.05,4.515,4.9275,3.317687,252234400
118,10/1/10,4.9875,5.1475,4.4825,4.9125,3.307586,315401600
119,11/1/10,4.935,5.5325,4.79,4.98,3.353035,336137200
120,12/1/10,5.055,5.75,4.975,5.72,3.851276,257106000
121,1/1/11,5.7675,5.8075,5.0275,5.2675,3.546609,325745600
122,2/1/11,5.285,5.295,4.7975,4.9875,3.358084,338633600
123,3/1/11,4.9875,5.695,4.855,5.63,3.79068,376369600
124,4/1/11,5.67,6.735,5.6175,6.42,4.322588,477108800
125,5/1/11,6.54,7.165,6.1375,6.995,4.709735,357607200
126,6/1/11,6.98,7.005,6.4125,6.6675,4.489229,270106000
127,7/1/11,6.6775,6.95,5.7525,5.895,3.969105,329091200
128,8/1/11,5.9525,6.0125,4.585,5.9825,4.028018,469022800
129,9/1/11,5.96,6.27,5.3925,5.775,3.888309,262391600
130,10/1/11,5.75,6.665,5.54,6.3925,4.304071,315085600
131,11/1/11,6.225,6.4725,5.365,5.78,3.891674,342366800
132,12/1/11,5.775,6.1875,5.66,6.0325,4.061683,204837200
133,1/1/12,6.1075,6.32,5.6625,5.84,3.932073,280009600
134,2/1/12,5.86,6.465,5.635,5.695,3.834445,283491200
135,3/1/12,5.7225,6.4425,5.455,5.46,3.700554,362596400
136,4/1/12,5.435,5.6975,5.235,5.69,3.856438,247266800
137,5/1/12,5.69,5.77,4.5325,4.795,3.249846,354563600
138,6/1/12,4.6925,4.945,4.275,4.59,3.135556,299375200
139,7/1/12,4.61,4.6725,3.8675,4.005,2.735926,185138000
140,8/1/12,4.01,4.8975,3.83,4.77,3.258519,387012400
141,9/1/12,4.9625,5.9475,4.9575,5.25,3.634496,253480000
142,10/1/12,5.355,6.1225,5.2625,5.7075,3.951216,223167200
143,11/1/12,5.71,7,5.3525,6.5625,4.54312,312088400
144,12/1/12,6.6125,7.0875,5.98,6.2725,4.382833,220685600
145,1/1/13,6.395,6.4675,5.575,5.8,4.05268,325448800
146,2/1/13,6.0725,6.7525,5.865,6.265,4.377593,267249200
147,3/1/13,6.16,7.1675,5.84,6.9925,4.885925,203120400
148,4/1/13,7,8.855,6.9825,8.725,6.164131,310882800
149,5/1/13,8.7375,9.9675,7.735,8.29,5.856809,355194400
150,6/1/13,8.295,10.71,8.29,10.5075,7.484894,357972000
151,7/1/13,10.5,12.38,10.415,12.265,8.73683,182108800
152,8/1/13,12.38,14.02,11.76,12.5525,8.941627,232609600
153,9/1/13,12.6925,13.32,12.1625,12.4125,8.890898,144700400
154,10/1/13,12.3975,14,11.9325,13.705,9.816695,151379200
155,11/1/13,13.7725,14.435,11.665,12.0625,8.640197,272100000
156,12/1/13,12.125,12.8875,11.2175,12.315,8.821057,277885200
157,1/1/14,12.2875,12.5,8.675,8.7675,6.316033,516601600
158,2/1/14,8.7425,9.75,8.275,9.3275,6.719452,292960400
159,3/1/14,9.2625,10.3925,8.8175,10.275,7.402022,316240800
160,4/1/14,10.2625,11.37,9.7425,9.92,7.208069,283416800
161,5/1/14,9.97,10.1225,8.775,9.4625,6.875639,245402000
162,6/1/14,9.42,10.2475,8.9725,10.1175,7.351574,197148400
163,7/1/14,10.1275,11.6475,10.07,10.4925,7.691112,251918400
164,8/1/14,10.4975,11.125,9.85,10.55,7.733262,215040800
165,9/1/14,10.5725,11.3625,10.2975,10.3,7.608167,170705600
166,10/1/14,10.28,10.9725,8.955,10.69,7.896241,238340800
167,11/1/14,10.69,11.21,9.22,9.4525,6.982157,294953200
168,12/1/14,9.405,9.4175,7.9525,8.45,6.288958,356487200
169,1/1/15,8.515,9.825,7.9225,8.8125,6.558751,284271600
170,2/1/15,8.7775,9.5525,8.63,9.2425,6.878779,108543200
171,3/1/15,9.2425,10.6675,9.2425,9.49,7.062984,176574400
172,4/1/15,9.465,10.325,9.3325,9.635,7.236557,118883600
173,5/1/15,9.6575,11.1225,9.615,10.8525,8.150982,136741600
174,6/1/15,10.935,11.375,10.4925,10.74,8.066487,163515600
175,7/1/15,10.8125,11.94,10.7425,11.4625,8.679928,144605600
176,8/1/15,11.495,11.9575,9.665,10.62,8.041948,184884000
177,9/1/15,10.3825,11.1075,9.915,10.3025,7.801522,139757600
178,10/1/15,10.325,11.905,9.9525,11.5175,8.797508,109858800
179,11/1/15,11.5075,11.87,8.25,8.7575,6.689314,255981200
180,12/1/15,8.7625,8.7925,6.975,7.01,5.354506,257916800
181,1/1/16,6.76,7.3875,6.0825,6.5525,5.057022,230986800
182,2/1/16,6.55,7.7725,6.1875,7.705,5.946486,160745200
183,3/1/16,7.7625,8.2375,7.1,7.9325,6.122063,265259600
184,4/1/16,7.9325,8.43,7.25,8.2,6.400916,267830000
185,5/1/16,8.2025,8.215,6.88,7.275,5.678862,280284800
186,6/1/16,7.255,7.33,6.295,6.645,5.187084,218932400
187,7/1/16,6.72,7.9625,6.4325,7.7375,6.118968,234003600
188,8/1/16,7.7425,8.1675,7.0675,7.0975,5.612844,278633600
189,9/1/16,7.1175,7.1675,6.6725,6.8975,5.454679,164595200
190,10/1/16,6.8975,6.965,5.9225,6.0125,4.817634,206180000
191,11/1/16,6.0025,6.6225,5.025,6.1725,4.945838,283342800
192,12/1/16,6.165,6.7125,6.0325,6.315,5.135571,171006400
193,1/1/17,6.36,6.5125,5.5675,6.1225,4.979024,245090400
194,2/1/17,6.1225,6.67,5.8925,6.11,4.968858,162952400
195,3/1/17,6.1425,6.33,5.06,5.6375,4.584606,346333600
196,4/1/17,5.63,5.995,5.39,5.6725,4.68427,192458000
197,5/1/17,5.6925,6.3275,5.3125,5.535,4.570724,304452800
198,6/1/17,5.5375,5.74,5.065,5.4025,4.461308,222802000
199,7/1/17,5.4425,5.5,5.1625,5.4225,4.554163,141908000
200,8/1/17,5.4225,5.5925,4.6175,4.625,3.88437,286556400
201,9/1/17,4.65,5.2425,4.64,5.165,4.337897,161517600
202,10/1/17,5.1625,5.17,4.6475,4.6725,4.002915,152454800
203,11/1/17,4.6675,4.9225,3.9625,4.6875,4.015765,427797200
204,12/1/17,4.6825,4.965,4.485,4.4875,3.920752,231505200
205,1/1/18,4.49,5.0775,4.1525,4.2025,3.671746,359098000
206,2/1/18,4.175,4.2525,3.775,3.9225,3.427108,260966000
207,3/1/18,3.9475,4.0575,3.05,3.155,2.75654,413121600
208,4/1/18,3.1275,3.545,3.125,3.4125,3.054192,377341600
209,5/1/18,3.395,3.4725,3.065,3.3,2.953505,394070800
210,6/1/18,3.2,3.995,3.175,3.6425,3.260042,619957200
211,7/1/18,3.6475,3.9075,3.5,3.6025,3.31083,208422000
212,8/1/18,3.605,4.3175,3.295,3.3175,3.048904,337704000
213,9/1/18,3.2925,4.26,3.27,3.8175,3.508423,300573200
214,10/1/18,3.82,3.9,3.41,3.65,3.432163,209202800
215,11/1/18,3.6525,3.94,3.035,3.415,3.211188,338289200
216,12/1/18,3.455,3.5275,2.89,3.155,2.966705,200638000
217,1/1/19,3.1125,4.225,2.775,2.835,2.741969,428926800
218,2/1/19,2.8275,2.9825,2.75,2.925,2.829015,218825600
219,3/1/19,2.97,3.025,2.5175,2.54,2.456649,268835200
220,4/1/19,2.5725,2.605,2.1325,2.1625,2.1625,458060000
221,5/1/19,2.165,2.2475,1.83,1.895,1.895,269686800
222,6/1/19,1.895,1.9625,1.1775,1.3675,1.3675,681215600
223,7/1/19,1.3825,1.41,0.975,1.005,1.005,619928800
224,8/1/19,1.005,1.09,0.7875,0.9925,0.9925,603640000
225,9/1/19,0.9925,1.41,0.915,1.38,1.38,837567600
226,10/1/19,1.41,1.655,1.24,1.36,1.36,420686800
227,11/1/19,1.3625,1.5975,1.3375,1.585,1.585,227702800
228,12/1/19,1.5875,1.73,1.295,1.52,1.52,484055200
229,1/1/20,1.535,1.6175,0.9575,0.96,0.96,324282000
230,2/1/20,0.97,1.1275,0.795,0.9,0.9,223157600
231,3/1/20,0.9,1.2725,0.8475,0.875,0.875,401905600
232,4/1/20,0.8625,1.6175,0.6425,1.4325,1.4325,398940800
233,5/1/20,1.4125,1.545,0.99,1.015,1.015,214030400
234,6/1/20,1.03,1.3825,1.005,1.085,1.085,401126800
235,7/1/20,1.0775,1.1375,0.9425,1.0025,1.0025,221976400
236,8/1/20,1.0075,1.7875,1,1.67,1.67,469057600
237,9/1/20,1.825,2.7925,1.4675,2.55,2.55,1019247200
238,10/1/20,2.5225,3.9675,2.275,2.6175,2.6175,1439425200
239,11/1/20,2.705,4.855,2.625,4.14,4.14,645963200
240,12/1/20,4.2775,5.5875,3.035,4.71,4.71,1005146400
241,1/1/21,4.75,120.75,4.27,81.25,81.25,5046059200
242,2/1/21,79.139999,80.5,9.625,25.434999,25.434999,3309952000
243,3/1/21,26.135,87.125,24.9925,47.455002,47.455002,2718499600
244,4/1/21,48.34,49.2425,33,43.397499,43.397499,689661600
245,5/1/21,44.372501,67.199997,34.125,55.5,55.5,549800400
246,6/1/21,58.369999,86.165001,49.25,53.535,53.535,740087600
247,7/1/21,53.349998,54.2075,39.502499,40.279999,40.279999,216053600
248,8/1/21,40.5,56.75,36.305,54.560001,54.560001,328216000
249,9/1/21,56,57.860001,41.697498,43.8675,43.8675,253960400
250,10/1/21,44.849998,48.044998,41.452499,45.877499,45.877499,143270000
251,11/1/21,45.6325,63.922501,45.512501,49.052502,49.052502,213188400
252,12/1/21,49.849998,50.0275,32.375,37.0975,37.0975,237976000
253,1/1/22,37.307499,40.077499,21.5725,27.2325,27.2325,338492800
254,2/1/22,28.252501,33.212502,23.77,30.834999,30.834999,185137200
255,3/1/22,30.547501,49.852501,19.395,41.645,41.645,636574800
256,4/1/22,47.224998,47.442501,30.125,31.2675,31.2675,231608400
257,5/1/22,30.9125,37.115002,19.442499,31.184999,31.184999,368167600
258,6/1/22,30.705,38.25,28.575001,30.575001,30.575001,278615200
259,7/1/22,30.282499,40.407501,28.342501,34.009998,34.009998,211815200
260,8/1/22,33.799999,47.990002,28.26,28.639999,28.639999,164360700
261,9/1/22,28,30.34,23.42,25.129999,25.129999,109156700
262,10/1/22,25.139999,34.990002,23.91,28.309999,28.309999,102981400
263,11/1/22,29.4,29.690001,21.889999,26.209999,26.209999,81877500
264,12/1/22,26,27.870001,16.98,18.459999,18.459999,116509700
